"mes_ano_referencia"|"codigo_recebimento"|"descricao_receita"|"fonte_recurso"|"nome_entidade"|"valor"
"8/2023"|"1715510100"|"TRANSFERENCIAS DE RECURSOS DE COMPLEMENTACAO DA UNIAO AO FUNDEB - VAAF"|"#TRANSFERENCIAS DO FUNDEB - COMPLEMENTACAO DA UNIAO - VAAF."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|722395.38
"8/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTRAS TRANSFERENCIAS DE CONVENIOS OU REPASSES DA UNIAO."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|738514.62
"8/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMI."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|8084.27
"8/2023"|"1714520100"|"TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR ? PN"|"#TRANSFERENCIAS DE RECURSOS DO FNDE REFERENTES AO PNAE."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|1036179
"8/2023"|"1114511100"|"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|34793882.86
"8/2023"|"1721520100"|"COTA - PARTE DO IPI - MUNICIPIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|10189.49
"8/2023"|"1715510100"|"TRANSFERENCIAS DE RECURSOS DE COMPLEMENTACAO DA UNIAO AO FUNDEB - VAAF"|"#TRANSFERENCIAS DO FUNDEB - COMPLEMENTACAO DA UNIAO - VAAF,"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|2889581.5
"8/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTRAS TRANSFERENCIAS DE RECURSOS DO FNDE."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|64796.68
"8/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"TRANSFE DA UNIAO REF A COMPENSACOES RECURSOS NATURAIS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|440681.38
"8/2023"|"1715520100"|"TRANSFERENCIAS DE RECURSOS DE COMPLEMENTACAO DA UNIAO AO FUNDERB - VAAR"|"TRANSFERENCIAS  FUNDEB-VAAR"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|846376.75
"8/2023"|"1114511300"|"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|830130.79
"8/2023"|"1751500100"|"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E D"|"#TRANSFERENCIAS DO FUNDEB - IMPOSTOS E TRANSFERENCIAS DE I,"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|25343618.25
"8/2023"|"1711520100"|"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - ITR -  PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|5473.14
"8/2023"|"1719580100"|"TRANSFERENCIA OBRIGATORIA DECORRENTE DA LEI COMPLEMENTAR NDEG176/2020"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|26418.95
"8/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DE RECURSOS DO FNDE REFERENTES AO PNATE."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|374.57
"8/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|620106.19
"8/2023"|"1719990101"|"OUTRAS TRANSFERENCIAS DA UNIAO"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|2289.58
"8/2023"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|691378.99
"8/2023"|"1751500100"|"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E D"|"#TRANSFERENCIAS DO FUNDEB - IMPOSTOS E TRANSFERENCIAS DE IM."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|6335904.56
"8/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"TRANSFERENCIA ESPECIAL DA UNIAO."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|12020.65
"8/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DE RECURSOS DO FNDE REFERENTES AO PNAE."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|50768.75
"8/2023"|"2119990100"|"OUTRAS OPERACOES DE CREDITO - MERCADO INTERNO - PRINCIPAL"|"#RECURSOS DE OPERACOES DE CREDITO ."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|25000000
"8/2023"|"1112500100"|"IMPOSTO PREDIAL E TERRITORIAL URBANO - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|3429879.01
"8/2023"|"1122010100"|"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|2550351.01
"8/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|42652.77
"8/2023"|"1922990100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|43238645.31
"8/2023"|"1122010300"|"TAXAS PELA PRESTACAO DE SERVICOS - DIVIDA ATIVA"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|7556.94
"8/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIA DO SALARIO-EDUCACAO."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|335535.78
"8/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS 011001"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|895820.62
"8/2023"|"2419510101"|"TRANFERENCIAS ESPECIAL DA UNIAO"|"TRANSFERENCIA ESPECIAL DA UNIAO."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|1900000
"8/2023"|"1911010100"|"MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - PRINCIPAL"|"#RECURSOS VINCULADOS AO TRANSITO."|"SEMOB - SUPERINTENDENCIA EXECUTIVA DE MOBILIDADE URBANA"|2084398.91
"8/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS VINCULADOS AO TRANSITO."|"SEMOB - SUPERINTENDENCIA EXECUTIVA DE MOBILIDADE URBANA"|169779.22
"9/2023"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|192419.65
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|11824.26
"9/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|1914.03
"9/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|4292.46
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|28041.21
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTRAS TRANSFERENCIAS DE CONVENIOS OU REPASSES DA UNIAO."|"FUNDACAO CULTURAL DE JOAO PESSOA"|7839.92
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDACAO CULTURAL DE JOAO PESSOA"|3719.21
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS VINCULADOS."|"FUNDACAO CULTURAL DE JOAO PESSOA"|602.91
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO DE GESTAO, DESENVOLVIMENTO E MODERNIZACAO DA PROCURADORIA GERAL FUNDERM"|17426.55
"9/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO DE GESTAO, DESENVOLVIMENTO E MODERNIZACAO DA PROCURADORIA GERAL FUNDERM"|102687.52
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO DO TRABALHO DE JOAO PESSOA - FTJP"|24.83
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO MUNICIPAL DE APOIO AOS PEQUENOS NEGOCIOS - EMPREENDER-JP"|101785.34
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DE APOIO AOS PEQUENOS NEGOCIOS - EMPREENDER-JP"|174723.68
"9/2023"|"1922990100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"#TRANSFERENCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|3598.37
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|11043.18
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|1189.94
"9/2023"|"1716500100"|"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL ? FNAS - PRINCIPAL"|"#RANSFERENCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|360000
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DE CONVENIOS E OUTROS REPASSES VINCULADOS A."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|1077.58
"9/2023"|"1716500100"|"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL ? FNAS - PRINCIPAL"|"#TRANSFERENCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|591759.19
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDO MUNICIPAL DE CULTURA"|461.61
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"TRANSFERENCIAS SETOR CULTURAL-ART 5O-AUDIOVISUAL."|"FUNDO MUNICIPAL DE CULTURA"|38737.79
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"TRANSFERENCIAS LC 195-ART 8O DEMAIS SETORES."|"FUNDO MUNICIPAL DE CULTURA"|15692.15
"9/2023"|"1911040100"|"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|183053.56
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|110229.59
"9/2023"|"1911040100"|"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|427124.98
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|0.05
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|47241.26
"9/2023"|"1713503100"|"TRANSFERENCIA DE RECURSOS DO SUS - VIGILANCIA EM SAUDE"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|1178473.06
"9/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|2742.83
"9/2023"|"2411511100"|"TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE ? SUS DESTINADOS A ATENCAO BASICA"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - ESTRUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|2662000
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS VINCULADOS A SAUDE ."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|24523.63
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - ESTRUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|119373.52
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|192054.55
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS SUS DO GOVERNO ESTADUAL."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|4944
"9/2023"|"1713504100"|"TRANSFERENCIA DE RECURSOS DO SUS - ASSISTENCIA FARMACEUTICA"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|397765.72
"9/2023"|"1922990100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS 011002"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|21589.44
"9/2023"|"1922990100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|984.41
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS 011002"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|30911.23
"9/2023"|"1713501100"|"TRANSFERENCIA DE RECURSOS DO SUS - ATENCAO BASICA"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|9761805
"9/2023"|"1723500101"|"TRANSFERENCIAS DE RECUSOS DO SISTEMA UNICO DE SAUDE - SUS"|"#TRANSFERENCIAS SUS DO GOVERNO ESTADUAL."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|475156.55
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DO GOVERNO FEDERAL VINCULADOS A SAUDE ."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|1435.97
"9/2023"|"1713502100"|"TRANSFERENCIA DE RECURSOS DO SUS - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOS"|"#.TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|1757691
"9/2023"|"1713502100"|"TRANSFERENCIA DE RECURSOS DO SUS - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOS"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|26052755.75
"9/2023"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"#OUTROS RECURSOS VINCULADOS A SAUDE ."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|86116.99
"9/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS 011002"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|604.32
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#PISO DA ENFERMAGEM."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|26398.22
"9/2023"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DE URBANIZACAO"|107385.94
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DE URBANIZACAO"|101894.75
"9/2023"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDO MUNICIPAL DE URBANIZACAO"|0
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO MUNICIPAL DO IDOSO - FMI-JP"|4599.81
"9/2023"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DO MEIO AMBIENTE DE JOAO PESSOA"|297427.94
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DO MEIO AMBIENTE DE JOAO PESSOA"|37372.83
"9/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO MUNICIPAL DOS DIR. DA CRIANCA E DO ADOLESCENTE DE JOAO PESSOA"|250
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO MUNICIPAL DOS DIR. DA CRIANCA E DO ADOLESCENTE DE JOAO PESSOA"|4648.05
"9/2023"|"7631990100"|"OUTROS SERVICOS DE ATENDIMENTO A SAUDE"|"#OUTROS RECURSOS VINCULADOS A SAUDE ."|"INSTITUTO CANDIDA VARGAS"|1290233.12
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DO GOVERNO FEDERAL VINCULADOS A SAUDE ."|"INSTITUTO CANDIDA VARGAS"|1247.65
"9/2023"|"2414500100"|"TRANSFERENCIAS DE CONVENIOS DA UNIAO PARA O SISTEMA UNICO DE SAUDE - SUS"|"#OUTRAS TRANSFERENCIAS DE CONVENIOS OU REPASSES DA UNIAO."|"INSTITUTO CANDIDA VARGAS"|274505
"9/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS VINCULADOS A SAUDE ."|"INSTITUTO CANDIDA VARGAS"|19871.58
"9/2023"|"1999030100"|"COMPENSACOES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PROPRIOS DE PREVIDENCIA DOS SER"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|1725434.25
"9/2023"|"1215012100"|"CONTRIBUICAO DO SERVIDOR CIVIL INATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|226.94
"9/2023"|"7215021100"|"CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|4564992.63
"9/2023"|"1215012100"|"CONTRIBUICAO DO SERVIDOR CIVIL INATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|396108.25
"9/2023"|"1215013100"|"CONTRIBUICAO DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|119931.1
"9/2023"|"1215021100"|"CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|440.72
"9/2023"|"1922990100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|107005.28
"9/2023"|"1215021100"|"CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|1720.84
"9/2023"|"1321040100"|"REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|1412522.5
"9/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|12577.5
"9/2023"|"1215011100"|"CONTRIBUICAO DO SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|2283356.51
"9/2023"|"1321040100"|"REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|60754.69
"9/2023"|"1215011100"|"CONTRIBUICAO DO SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|2816782.05
"9/2023"|"7215021100"|"CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|3319332.01
